recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location
43215305,"{'steamid': '76561198006621211', 'num_games_owned': 760, 'num_reviews': 39, 'playtime_forever': 195, 'playtime_last_two_weeks': 0, 'playtime_at_review': 195, 'last_played': 1530467735}",english,"[h1]Regular Review[/h1]
[i]Fidel Dungeon Rescue[/i] is a rather clever, accessible roguelite turn-based puzzler.
Guide Fidel the corgi through various dungeon floors on a granny rescue mission. On his way Fidel levels up by beating enemies to gain additional HP, and picks up gold to power up special abilities. Usually you can't perfectly clear a level, so the game's all about maximizing gains within a limited (by a Spelunky-like ghost appearing on the floor if the player lingers for too long) time frame. There's a good variety of enemy types and objects, often requiring a special approach to tackle them. In a standard for some roguelites fashion you aren't provided with a lot of info on the game rules, instead discovering stuff through failure. It could've been annoying in a puzzle game, but, luckily, you can always undo and retrace your steps.

Level layouts are randomly generated, but follow strict templates, which somewhat harms replayability. So floor number 4 is always the ""alien"" level and so on. On the plus side, said templates often have unique mechanics, making a single run diverse.

Again, replayability appears to be [i]Fidel's[/i] weaker point, but there're hidden levels, characters and game modes to unlock, daily challenges, decent chunk of content overall. The graphics are cute, the soundtrack is actually great, play sessions are conveniently short. Overall, a pretty good indie title.

[h1]Daft Review[/h1] 
[b]Disclaimer: I was Fidel's stunt double during the making of the game. So when you see Fidel jumping through lava and eating spiders, yeah, that's actually me. [/b]

[i]Fidel Dungeon Rescue [/i] is an action-packed hardcorgi simulator. Battle ghouls, chase gnomes, play chess, fetch ball,  invade hell in this 100% authentic corgi experience. An amazing adventure. A normal day in a life of a corgi.
Ladies and gentlemen, you can play as a fat corgo. Or as a robo corg. OR as a zombie puppo. There's a dedicated bark button, incredible attention to crucial detail.
Family-friendly game: great way for your kids to learn about the sacrifices corgis make to protect and preserve humanity. 
Be a good dog, be a bad dog, be a dead dog, all major corgi archetypes are covered in this simulator, woofin' great.",1530448771,1530465937,True,14,5,0.683156192302703857,0,True,False,False,False,
34000042,"{'steamid': '76561198037850349', 'num_games_owned': 256, 'num_reviews': 6, 'playtime_forever': 13359, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1246, 'last_played': 1635487237}",english,"Roses are red,
Violets are blue
Fidel is a great game
I recommend it to you.

Look at the dog bark
Look at the dog die
Level 16 of area 1
Makes me want to cry.

Use your brain
and use it well
or else poor little doggie
will be burning in hell.

But you must move fast
you must move quick
or else the spooky scary ghost
will make you still as a brick.

Buy the game
and buy it fast
or else myself and the pupper
will come kick your ass.",1501788613,1501788613,True,43,55,0.674381613731384277,2,True,False,False,False,
40974052,"{'steamid': '76561198005094547', 'num_games_owned': 1110, 'num_reviews': 14, 'playtime_forever': 4147, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1082, 'last_played': 1599047870}",english,"This game is excellent and you should play it. That's really the key insight here.

It's a puzzle game where you try to optimise the collection of resources in a map without dying or crossing your path. It's got interesting mechanics. It's got cute art. You are a dog. There is a button that makes you bark. You can press the bark button as much as you want.

Play this game.",1521724509,1521724509,True,7,3,0.628386557102203369,1,True,False,False,False,
38166838,"{'steamid': '76561198019654408', 'num_games_owned': 1709, 'num_reviews': 135, 'playtime_forever': 1069, 'playtime_last_two_weeks': 0, 'playtime_at_review': 676, 'last_played': 1607087770}",english,"It's very good. It's not sokoban, it's not hitman-go, puzzles are different every time and it's the kind of game where you can drown in nuance and depth.",1512782478,1512782478,True,8,0,0.620280265808105469,0,True,False,False,False,
34008823,"{'steamid': '76561198024965181', 'num_games_owned': 176, 'num_reviews': 10, 'playtime_forever': 1618, 'playtime_last_two_weeks': 0, 'playtime_at_review': 476, 'last_played': 1547237671}",english,"A very tight, very demanding puzzle-ish game that uses a simple, easily learnable set of mechanics to force you to make mind-destroyingly difficult decisions; getting near-perfect completions of most of the later floors requires you to think five steps ahead, but you don't have to be anywhere near perfect to progress to the next stage, which is a pretty lovely nugget of design. You gain items and health for doing earlier floors better, so performance on early floors affects your ability on later ones, and even when you can't figure out the perfect solution you're always pressured to do as well as you possibly can.

The randomly generated levels will occasionally throw you a floor you can wipe in one try out of instinct, and occasionally something that has you completely stuck, which can be demoralizing near the end of a good run. There's also a timer on each level, which I guess is there to make sure you can't be TOO cautious, but getting wrecked by a ghost when you're 3/4ths of the way through a tricky level can feel frustrating all the same. Despite these gripes, each individual puzzle is still a joy to solve. I don't know if I'll ever be able to 100% this game, but I find that just loading it up and playing a few floors is satisfying even when I don't get very far. I absolutely got the Tetris Effect going the first night I bought this, when I played it for an hour or so before bed.",1501825124,1501825252,True,8,0,0.616746187210083008,0,True,False,False,False,
42167716,"{'steamid': '76561198025196133', 'num_games_owned': 0, 'num_reviews': 41, 'playtime_forever': 4430, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3609, 'last_played': 1608680712}",english,"Neat hybrid puzzle/roguelike game. A puppy is exploring a randomly generated, turn-based dungeon to rescue his gramma.  Unique to this game is that you have infinite ""undos"" but a two-minute time limit for each level which always pushes you forward.  Each level is a very compelling logic puzzle which can seem impossible at first but is almost always solvable.  

Completion of the main game unlocks an additional 10-level ""extra-hard"" dungeon; two ""puzzle-mode"" dungeons; a 4-level ""speed run"" dungeon, a daily challege mode, and more.  For $10, there's a lot of content here that keeps me coming back.",1526942129,1526942129,True,6,0,0.611119687557220459,0,True,False,False,False,
34004311,"{'steamid': '76561197986123726', 'num_games_owned': 0, 'num_reviews': 8, 'playtime_forever': 243, 'playtime_last_two_weeks': 0, 'playtime_at_review': 162, 'last_played': 1512692115}",english,"If you like thoughtful games with tight design do not miss this!  The gameplay is quick but requires careful decisions.  Fidel also achieves an old school sense of discovery about the way enemies work and little secretes that arent always immediately obvious but feel incredibly rewarding and exciting to discover as you play.  
Definitely grab this, very well designed game that seems small at first but surprises you as it expands its world  and depth with secrets.",1501803567,1501803567,True,7,0,0.59931027889251709,0,True,False,False,False,
37431851,"{'steamid': '76561198064078141', 'num_games_owned': 1172, 'num_reviews': 122, 'playtime_forever': 669, 'playtime_last_two_weeks': 0, 'playtime_at_review': 504, 'last_played': 1526445064}",english,"Extremely underhyped. Buy now.

2.0 Update: Originally Imma say this update makes this game much easier. Now I'm frustrated again. 10/10 would get frustrated again.",1511564803,1512681194,True,7,0,0.594581842422485352,0,True,False,False,False,
34051638,"{'steamid': '76561198136074009', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 714, 'playtime_last_two_weeks': 0, 'playtime_at_review': 710, 'last_played': 1521189568}",english,"I don't usally leave reviews, but this game is magic. Classic line drawing mechanic, combined with (mostly) stationary enemies and the ""three-in-a-row"" bonus somehow gave birth to a super compelling experience. A great example of how the whole is greater than the sum of its parts.

The enemies are interesting and intuitive; you pick up on their nuances quite naturally without any tiresome hand-holding. 

I thin it's a game you really have to try for yourself. I watched Northernlion's playthrough on YouTube and wasn't that impressed, but decided to get the game anyway. 15 mins in and I was hooked. Initially I was a little put off by the time pressure, but after awhile I began to appreciate the tension it provided. The game is not about finding the perfect solution(which often gets tedious in my opinion), and the time pressure just encourages you to move things along with a good enough solution.

Also, I'm happily exploring secrets.

Overall, highly recommended.",1501989726,1501989726,True,5,0,0.589296817779541016,0,True,False,False,False,
34322482,"{'steamid': '76561198018221257', 'num_games_owned': 164, 'num_reviews': 1, 'playtime_forever': 126, 'playtime_last_two_weeks': 0, 'playtime_at_review': 69, 'last_played': 1576899620}",english,A long review would speak a different language than that of the game. All I can say is this: Fidel is pure game.,1503039850,1503039850,True,6,0,0.589288890361785889,0,True,False,False,False,
43952144,"{'steamid': '76561198041843538', 'num_games_owned': 401, 'num_reviews': 8, 'playtime_forever': 304, 'playtime_last_two_weeks': 0, 'playtime_at_review': 277, 'last_played': 1614897365}",english,"Love this game. I'm usually not a fan of turn-based puzzle games, but Fidel's flexibility makes it work; it feels very rewarding to figure out a [i]better[/i] path without being punished for not finding the [i]perfect[/i] one.",1533494982,1533495153,True,5,0,0.587324976921081543,0,True,False,False,False,
40800482,"{'steamid': '76561198013349029', 'num_games_owned': 337, 'num_reviews': 40, 'playtime_forever': 472, 'playtime_last_two_weeks': 0, 'playtime_at_review': 400, 'last_played': 1529191627}",english,"Good game that makes you approach the levels intelligently. For some, the ghost will ruin the experience, so here's a tip: To disable the ghost: Press SHIFT-CTRL-F3... if a thunder happens, go to the menu and restart. You can push it again to reset it. I think a lot of people who would dislike the game with the ghost will like it a lot more without it.",1520994953,1520994953,True,4,0,0.585513889789581299,0,True,False,False,False,
59702325,"{'steamid': '76561198094472435', 'num_games_owned': 502, 'num_reviews': 83, 'playtime_forever': 4880, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1153, 'last_played': 1678254487}",english,"It's simple yet entertaining, it has small cute challenges. Each enemy has a different pattern that you have to figure out, and the dungeons are randomized; there is not that much variety to them after a while, but it's still fun.

The game will not tell you much about how the mechanics work, you find it out as you play it; it also has different modes so to speak and a  small easter egg which eventhough unpolished, I actually enjoyed learning how to play.

It's super cute too, I have already finished most of the challenges, but  I still like to replay it from time to time ♥. I still have a few achievements to complete.


",1576140582,1576140582,True,4,0,0.584905624389648438,0,True,False,False,False,
33975525,"{'steamid': '76561198040677567', 'num_games_owned': 0, 'num_reviews': 81, 'playtime_forever': 4494, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3874, 'last_played': 1654006991}",english,"It's not really a puzzle-puzzle game, but it does make you think alot. Kind of action puzzely. Surprising amount of depth.

Although the gameplay is extremely different from tetris. The closest game I can think of is tetris, where you want to work out some puzzle-like stuff, while going at a pace. Therefore being a action-puzzle game.

Similar to tetris, this game have given lots of people (including me), tetris syndrome. Play it!

Edit: Probably my goty 2017.

Edit Edit: Some parts of this review is no longer that true because there was an update to give the player more time each level. But it's still a great game nonetheless, still dipping back for a run or two even in 2021",1501694945,1611546751,True,4,0,0.580152690410614014,0,True,False,False,False,
34852851,"{'steamid': '76561198004039192', 'num_games_owned': 2938, 'num_reviews': 1, 'playtime_forever': 440, 'playtime_last_two_weeks': 0, 'playtime_at_review': 440, 'last_played': 1504898867}",english,Scratches that Witness itch and then goes on to carve an identity all its own.,1505016991,1505016991,True,7,0,0.575438618659973145,0,True,False,False,False,
33974492,"{'steamid': '76561198044569969', 'num_games_owned': 0, 'num_reviews': 39, 'playtime_forever': 116, 'playtime_last_two_weeks': 0, 'playtime_at_review': 116, 'last_played': 1501783541}",english,"Wow, this game is fun, fast, and tricky! 
Dev once said that the original inspiration for this game came when he was designing a puzzle panel for The Witness. I can see the resemblance! Finding the best path is a real joy, especially because you can take back moves after you make them so you're not just staring at a screen trying to solve the puzzle. Instead, Fidel is always adventuring, trying to find the best path, and maybe sometimes barking. 
Like all great rouge-likes, the real joy comes from understanding all of the interactions in the game. Like when I discovered if I combo three enemies in a row, the red spiders flip over, vulnerable, until another enemy is killed. 
It's worth the money!",1501691461,1501691461,True,4,0,0.573186278343200684,0,True,False,False,False,
35767822,"{'steamid': '76561198041997598', 'num_games_owned': 0, 'num_reviews': 19, 'playtime_forever': 730, 'playtime_last_two_weeks': 0, 'playtime_at_review': 293, 'last_played': 1538620601}",english,"He's a good boy, he doesn't deserve all this pain.",1508142938,1508142938,True,9,3,0.5682259202003479,0,True,False,False,False,
38201225,"{'steamid': '76561198015161321', 'num_games_owned': 329, 'num_reviews': 15, 'playtime_forever': 539, 'playtime_last_two_weeks': 0, 'playtime_at_review': 420, 'last_played': 1523852065}",english,"When it launched, this was a game with loads of charm, a few hidden delightful surprises, and a brutal difficulty curve. With the recent 2.0 update, the ramp up from zero is a lot smoother and (frankly) more fun. There's also a ton of new stuff to do, surprises, and novel permutations of the core ideas. It went from being a game I rather enjoyed but gradually grew bored of, to one of my favourites of the year.",1512886137,1513909342,True,3,0,0.564536154270172119,0,True,False,False,False,
34084730,"{'steamid': '76561198039306447', 'num_games_owned': 158, 'num_reviews': 9, 'playtime_forever': 2353, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1611, 'last_played': 1520974365}",english,"Good puzzles, every attempt always feels new and different, plenty of challenge and replayability. Catchy tunes and great art style. Can't go wrong for the price!

Also: doggos.",1502122475,1502122475,True,4,0,0.556409060955047607,0,True,False,False,False,
44182399,"{'steamid': '76561197983546319', 'num_games_owned': 654, 'num_reviews': 26, 'playtime_forever': 833, 'playtime_last_two_weeks': 0, 'playtime_at_review': 634, 'last_played': 1541409867}",english,"An addictive, well-presented and fun puzzle game. Well worth its asking price and the developer still adding more is commendable.",1534406036,1534406036,True,2,0,0.553805768489837646,0,True,False,False,False,
55605379,"{'steamid': '76561198035182410', 'num_games_owned': 1073, 'num_reviews': 355, 'playtime_forever': 714, 'playtime_last_two_weeks': 0, 'playtime_at_review': 203, 'last_played': 1630608846}",english,"When this game originally released it was barely playable. There was a brutal time limit on each level and even if you got through that there was barely any content. I played like 15 min back then and only recently returned. 

And I can report that with the 2.5 update all these issues have been fixed. Time limits have been removed or largely increased. And alot of content has been added (puzzle and challenge levels). The progression is still a little weird as you have to beat the first 16 levels in a row first before it even unlocks the ""hub world"" so to speak. 

But it really is a good puzzle game with a unique rouge like twist.",1571078866,1571078866,True,2,0,0.551904380321502686,0,True,False,False,False,
78991722,"{'steamid': '76561198051415780', 'num_games_owned': 0, 'num_reviews': 46, 'playtime_forever': 8035, 'playtime_last_two_weeks': 26, 'playtime_at_review': 594, 'last_played': 1684474511}",english,"This is very much a puzzle game which encourages you to find the best solution to procedually generated stages, without allowing entirely perfect solutions. A wide range of unique monsters and gamemodes stretches the playtime out to several hours and greatly increases replayability.

No matter who you are or how much prior experience with puzzle-solving you have: You can rescue grandma, using your BRAIN and your BARK!

(Also, please note the Trailer and preview images are somewhat outdated. The UI, sound composition, etc. have been refined well after the release date.)",1604922380,1608399064,True,2,0,0.550714790821075439,0,True,False,False,False,
34911130,"{'steamid': '76561198008561178', 'num_games_owned': 50, 'num_reviews': 3, 'playtime_forever': 3020, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1253, 'last_played': 1543032800}",english,"The best game that I've played in quite a long time.  A masterpiece of micro-design, with an insane amount of polish on every corner.

It's a ""small"" game, but so deep that it takes quite a long time to work your way through it.  And just when you think you're done, a whole new layer unfolds for you.

I just finished it, 15 hours in, but there are still a few loose ends left to tie up.

Also, it takes quite a while to understand all the nuances that are present in even the earliest levels.  But you can still make your way through them without full mastery.  I recall a gradual process of getting it more and more on each pass through.",1505264287,1505264287,True,2,0,0.548895895481109619,0,True,False,False,False,
